=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.19 17:00:15 =~=~=~=~=~=~=~=~=~=~=~=
PWM Percent: 0.00%, Thrust: -0.07lbs, Moment: -0.72lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -11.92lbs, Moment: -9.97lbs, Battery Voltage: 25.97V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.32lbs, Moment: -0.41lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -16.00lbs, Moment: -10.14lbs, Battery Voltage: 25.97V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -5.49lbs, Moment: -3.96lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.81lbs, Moment: -0.58lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.78lbs, Moment: -0.56lbs, Battery Voltage: 26.00V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.70lbs, Moment: -0.50lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.89lbs, Moment: -0.58lbs, Battery Voltage: 25.97V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.01lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.02lbs, Moment: -0.00lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.05lbs, Moment: -0.03lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -6.65lbs, Moment: -2.33lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -8.22lbs, Moment: -5.34lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.23lbs, Moment: -0.34lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -5.00lbs, Moment: -2.85lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.10lbs, Moment: -0.35lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.74lbs, Moment: -0.47lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.01lbs, Moment: -0.01lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.02lbs, Moment: -0.04lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.01lbs, Moment: -0.01lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.03lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.05lbs, Moment: -0.04lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.04lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.00lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.02lbs, Moment: -0.01lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.01lbs, Moment: -0.00lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.04lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.04lbs, Moment: -0.03lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.02lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.04lbs, Moment: -0.02lbs, Battery Voltage: 26.02V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.01lbs, Battery Voltage: 26.02V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.02lbs, Moment: -0.01lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.03lbs, Moment: -0.03lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.25lbs, Moment: -0.12lbs, Battery Voltage: 26.00V, Current: 3.07A, RPM: 0
PWM Percent: 0.00%, Thrust: -3.73lbs, Moment: -2.58lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.70lbs, Moment: -1.40lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.41lbs, Moment: -1.08lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.41lbs, Moment: -1.08lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.44lbs, Moment: -0.97lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.53lbs, Moment: -1.08lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.64lbs, Moment: -1.19lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.56lbs, Moment: -1.14lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.50lbs, Moment: -1.08lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.57lbs, Moment: -1.12lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.56lbs, Moment: -1.15lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -8.56lbs, Moment: -5.61lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.02lbs, Moment: -0.03lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.52lbs, Moment: -0.48lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.85lbs, Moment: -0.59lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -1.03lbs, Moment: -0.78lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.91lbs, Moment: -0.61lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.82lbs, Moment: -0.54lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.86lbs, Moment: -0.63lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.96lbs, Moment: -0.76lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.78lbs, Moment: -0.57lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.85lbs, Moment: -0.51lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.95lbs, Moment: -0.75lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.77lbs, Moment: -0.63lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.85lbs, Moment: -0.54lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.89lbs, Moment: -0.61lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.84lbs, Moment: -0.64lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.77lbs, Moment: -0.58lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.92lbs, Moment: -0.60lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.95lbs, Moment: -0.66lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.72lbs, Moment: -0.57lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.81lbs, Moment: -0.55lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.97lbs, Moment: -0.68lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.79lbs, Moment: -0.59lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.77lbs, Moment: -0.56lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.86lbs, Moment: -0.61lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.92lbs, Moment: -0.65lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.79lbs, Moment: -0.57lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.79lbs, Moment: -0.54lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.92lbs, Moment: -0.68lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.75lbs, Moment: -0.55lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.77lbs, Moment: -0.53lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.85lbs, Moment: -0.62lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.79lbs, Moment: -0.59lbs, Battery Voltage: 25.94V, Current: 2.99A, RPM: 0
PWM Percent: 0.00%, Thrust: -0.77lbs, Moment: -0.53lbs, Battery Voltage: 25.97V, Current: 2.99A, RPM: 0
